5	Lesson:	Files:				Reviewed, status:	Notes:	Keywords:
		https://www.engageny.org/file/111626/download/algebra-ii-m4-topic-d-lesson-23-student.pdf?token=QNWjC9Na	Algebra II Module 4, Topic D, Lesson 23: Student Version (575.05 KB)			MAYBE		
		https://www.engageny.org/file/111631/download/algebra-ii-m4-topic-d-lesson-23-student.docx?token=WSu0ezs5	Algebra II Module 4, Topic D, Lesson 23: Student Version (256.5 KB)			MAYBE		
	https://www.engageny.org/resource/algebra-ii-module-4-topic-d-lesson-25							
		https://www.engageny.org/file/111986/download/algebra-ii-m4-topic-d-lesson-25-teacher.pdf?token=yrh95z8-	Algebra II Module 4, Topic D, Lesson 25: Teacher Version (1022.79 KB)			MAYBE	Refers to discussing previous lesson with partner.	
		https://www.engageny.org/file/111991/download/algebra-ii-m4-topic-d-lesson-25-teacher.docx?token=_xf-Mw97	Algebra II Module 4, Topic D, Lesson 25: Teacher Version (219.2 KB)			MAYBE		
		https://www.engageny.org/file/111996/download/algebra-ii-m4-topic-d-lesson-25-student.pdf?token=5NiFG_Al	Algebra II Module 4, Topic D, Lesson 25: Student Version (650.08 KB)			MAYBE		
		https://www.engageny.org/file/112001/download/algebra-ii-m4-topic-d-lesson-25-student.docx?token=WMOHQwPc	Algebra II Module 4, Topic D, Lesson 25: Student Version (159.44 KB)			MAYBE		
	https://www.engageny.org/resource/algebra-ii-module-4-topic-d-lesson-26							
		https://www.engageny.org/file/111966/download/algebra-ii-m4-topic-d-lesson-26-teacher.pdf?token=_q6ALzX4	Algebra II Module 4, Topic D, Lesson 26: Teacher Version (1.05 MB)			MAYBE	Refers to discussing previous lesson with partner.	
		https://www.engageny.org/file/111971/download/algebra-ii-m4-topic-d-lesson-26-teacher.docx?token=LMTPpCWS	Algebra II Module 4, Topic D, Lesson 26: Teacher Version (338.61 KB)			MAYBE	Refers to previous lesson several times.	
		https://www.engageny.org/file/111976/download/algebra-ii-m4-topic-d-lesson-26-student.pdf?token=VPZUgUpR	Algebra II Module 4, Topic D, Lesson 26: Student Version (839.39 KB)			MAYBE	Problem set is good though.	
		https://www.engageny.org/file/111981/download/algebra-ii-m4-topic-d-lesson-26-student.docx?token=hepUotYr	Algebra II Module 4, Topic D, Lesson 26: Student Version (253.42 KB)			MAYBE		
	https://www.engageny.org/resource/algebra-ii-module-4-topic-d-lesson-27							
		https://www.engageny.org/file/112011/download/algebra-ii-m4-topic-d-lesson-27-teacher.pdf?token=quv4Uux4	Algebra II Module 4, Topic D, Lesson 27: Teacher Version (1.12 MB)			NO		
		https://www.engageny.org/file/112016/download/algebra-ii-m4-topic-d-lesson-27-teacher.docx?token=ihnbU1EL	Algebra II Module 4, Topic D, Lesson 27: Teacher Version (747.2 KB)			NO		
		https://www.engageny.org/file/146091/download/algebra-ii-m4-topic-d-lesson-27-student.pdf?token=JPmI4ti5	Algebra II Module 4, Topic D, Lesson 27: Student Version (886.34 KB)			NO		
		https://www.engageny.org/file/112026/download/algebra-ii-m4-topic-d-lesson-27-student.docx?token=Lebr5sLs	Algebra II Module 4, Topic D, Lesson 27: Student Version (863.94 KB)			NO		
	https://www.engageny.org/resource/algebra-ii-module-4-topic-d-lesson-28							
		https://www.engageny.org/file/112036/download/algebra-ii-m4-topic-d-lesson-28-teacher.pdf?token=TKfnha31	Algebra II Module 4, Topic D, Lesson 28: Teacher Version (893.68 KB)			NO		
		https://www.engageny.org/file/112041/download/algebra-ii-m4-topic-d-lesson-28-teacher.docx?token=a8ZCPgjq	Algebra II Module 4, Topic D, Lesson 28: Teacher Version (229.29 KB)			NO		
		https://www.engageny.org/file/112046/download/algebra-ii-m4-topic-d-lesson-28-student.pdf?token=abWT-gPl	Algebra II Module 4, Topic D, Lesson 28: Student Version (591.46 KB)			NO		
		https://www.engageny.org/file/112051/download/algebra-ii-m4-topic-d-lesson-28-student.docx?token=BAiV6BB-	Algebra II Module 4, Topic D, Lesson 28: Student Version (142.71 KB)			NO		
	https://www.engageny.org/resource/algebra-ii-module-4-topic-d-lesson-29							
		https://www.engageny.org/file/112061/download/algebra-ii-m4-topic-d-lesson-29-teacher.pdf?token=b30CGL4z	Algebra II Module 4, Topic D, Lesson 29: Teacher Version (563.23 KB)			NO		
		https://www.engageny.org/file/112066/download/algebra-ii-m4-topic-d-lesson-29-teacher.docx?token=-9GxjSAA	Algebra II Module 4, Topic D, Lesson 29: Teacher Version (281.56 KB)			NO		
		https://www.engageny.org/file/112071/download/algebra-ii-m4-topic-d-lesson-29-student.pdf?token=AqYILqvm	Algebra II Module 4, Topic D, Lesson 29: Student Version (380.67 KB)			NO		
		https://www.engageny.org/file/112076/download/algebra-ii-m4-topic-d-lesson-29-student.docx?token=1ts6hF94	Algebra II Module 4, Topic D, Lesson 29: Student Version (134.21 KB)			NO		
	https://www.engageny.org/resource/algebra-ii-module-4-topic-d-lesson-30							
		https://www.engageny.org/file/112086/download/algebra-ii-m4-topic-d-lesson-30-teacher.pdf?token=DKpL8RLc	Algebra II Module 4, Topic D, Lesson 30: Teacher Version (665.91 KB)			NO		
		https://www.engageny.org/file/112091/download/algebra-ii-m4-topic-d-lesson-30-teacher.docx?token=u2JkFceP	Algebra II Module 4, Topic D, Lesson 30: Teacher Version (185.82 KB)			NO		
		https://www.engageny.org/file/112096/download/algebra-ii-m4-topic-d-lesson-30-student.pdf?token=sNNCw_ny	Algebra II Module 4, Topic D, Lesson 30: Student Version (527.75 KB)			NO		
		https://www.engageny.org/file/112101/download/algebra-ii-m4-topic-d-lesson-30-student.docx?token=tgHGgpfp	Algebra II Module 4, Topic D, Lesson 30: Student Version (141.51 KB)			NO		
https://www.engageny.org/resource/high-school-geometry								
	https://www.engageny.org/resource/geometry-module-1-topic-lesson-1							
		https://www.engageny.org/file/56736/download/geometry-m1-topic-a-lesson-1-student.pdf?token=lRwi9oKp	Geometry Module 1, Topic A, Lesson 1: Student Version (612.6 KB)					
		https://www.engageny.org/file/56746/download/geometry-m1-topic-a-lesson-1-teacher.pdf?token=uxGXDC8A	Geometry Module 1, Topic A, Lesson 1: Teacher Version (809.08 KB)					
		https://www.engageny.org/file/56756/download/geometry-m1-topic-a-lesson-1-student.docx?token=OHtKwwMg	Geometry Module 1, Topic A, Lesson 1: Student Version (238.21 KB)					
		https://www.engageny.org/file/56761/download/geometry-m1-topic-a-lesson-1-teacher.docx?token=SIdsSZ44	Geometry Module 1, Topic A, Lesson 1: Teacher Version (438.91 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-lesson-2							
		https://www.engageny.org/file/56881/download/geometry-m1-topic-a-lesson-2-student.pdf?token=bTfAGgX6	Geometry Module 1, Topic A, Lesson 2: Student Version (399.45 KB)					
		https://www.engageny.org/file/56896/download/geometry-m1-topic-a-lesson-2-teacher.pdf?token=kzID7_RB	Geometry Module 1, Topic A, Lesson 2: Teacher Version (685.46 KB)					
		https://www.engageny.org/file/56906/download/geometry-m1-topic-a-lesson-2-student.docx?token=hGHn0lle	Geometry Module 1, Topic A, Lesson 2: Student Version (134 KB)					
		https://www.engageny.org/file/56916/download/geometry-m1-topic-a-lesson-2-teacher.docx?token=kHUphs9v	Geometry Module 1, Topic A, Lesson 2: Teacher Version (254.27 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-lesson-3							
		https://www.engageny.org/file/56936/download/geometry-m1-topic-a-lesson-3-student.pdf?token=aMecO6Z8	Geometry Module 1, Topic A, Lesson 3: Student Version (725.09 KB)					
		https://www.engageny.org/file/56946/download/geometry-m1-topic-a-lesson-3-teacher.pdf?token=xLz1SaoR	Geometry Module 1, Topic A, Lesson 3: Teacher Version (987.24 KB)					
		https://www.engageny.org/file/56956/download/geometry-m1-topic-a-lesson-3-student.docx?token=cmOGrUno	Geometry Module 1, Topic A, Lesson 3: Student Version (2.44 MB)					
		https://www.engageny.org/file/56961/download/geometry-m1-topic-a-lesson-3-teacher.docx?token=WFPUMZTI	Geometry Module 1, Topic A, Lesson 3: Teacher Version (6.27 MB)					
		https://www.engageny.org/file/112391/download/geometry-m1-topic-a-lesson-3-teacher-sorting-activity.pdf?token=i9JhzFS-	Geometry Module 1, Topic A, Lesson 3: Teacher Sorting Activity (374.31 KB)					
		https://www.engageny.org/file/112396/download/geometry-m1-topic-a-lesson-3-teacher-sorting-activity.docx?token=3-YX5eR-	Geometry Module 1, Topic A, Lesson 3: Teacher Sorting Activity (138.18 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-lesson-4							
		https://www.engageny.org/file/56986/download/geometry-m1-topic-a-lesson-4-student.pdf?token=0rPO6sFm	Geometry Module 1, Topic A, Lesson 4: Student Version (591.61 KB)					
		https://www.engageny.org/file/56991/download/geometry-m1-topic-a-lesson-4-teacher.pdf?token=WyEEUaeZ	Geometry Module 1, Topic A, Lesson 4: Teacher Version (838.98 KB)					
		https://www.engageny.org/file/57011/download/geometry-m1-topic-a-lesson-4-student.docx?token=OzZLNon1	Geometry Module 1, Topic A, Lesson 4: Student Version (344.22 KB)					
		https://www.engageny.org/file/57016/download/geometry-m1-topic-a-lesson-4-teacher.docx?token=2_727q33	Geometry Module 1, Topic A, Lesson 4: Teacher Version (538.53 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-lesson-5							
		https://www.engageny.org/file/57056/download/geometry-m1-topic-a-lesson-5-student.pdf?token=sjOgESVh	Geometry Module 1, Topic A, Lesson 5: Student Version (577.5 KB)					
		https://www.engageny.org/file/57061/download/geometry-m1-topic-a-lesson-5-teacher.pdf?token=1CLkbRrt	Geometry Module 1, Topic A, Lesson 5: Teacher Version (707.79 KB)					
		https://www.engageny.org/file/57066/download/geometry-m1-topic-a-lesson-5-student.docx?token=C9JJ-8QJ	Geometry Module 1, Topic A, Lesson 5: Student Version (214.43 KB)					
		https://www.engageny.org/file/57071/download/geometry-m1-topic-a-lesson-5-teacher.docx?token=dh1uFGWz	Geometry Module 1, Topic A, Lesson 5: Teacher Version (273.87 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-b-lesson-6							
		https://www.engageny.org/file/57081/download/geometry-m1-topic-b-lesson-6-student.pdf?token=50LTOxPm	Geometry Module 1, Topic B, Lesson 6: Student Version (724.69 KB)					
		https://www.engageny.org/file/57086/download/geometry-m1-topic-b-lesson-6-teacher.pdf?token=b9-I7H4F	Geometry Module 1, Topic B, Lesson 6: Teacher Version (1 MB)					
		https://www.engageny.org/file/57091/download/geometry-m1-topic-b-lesson-6-student.docx?token=Spx_T6ig	Geometry Module 1, Topic B, Lesson 6: Student Version (291.82 KB)					
		https://www.engageny.org/file/57096/download/geometry-m1-topic-b-lesson-6-teacher.docx?token=MxgtS4XF	Geometry Module 1, Topic B, Lesson 6: Teacher Version (498.96 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-b-lesson-7							
		https://www.engageny.org/file/112361/download/geometry-m1-topic-b-lesson-7-teacher.pdf?token=U1n4fV_0	Geometry Module 1, Topic B, Lesson 7: Teacher Version (854.58 KB)					
		https://www.engageny.org/file/112366/download/geometry-m1-topic-b-lesson-7-teacher.docx?token=P5NCpVyE	Geometry Module 1, Topic B, Lesson 7: Teacher Version (447.11 KB)					
		https://www.engageny.org/file/112371/download/geometry-m1-topic-b-lesson-7-student.pdf?token=g550nbkE	Geometry Module 1, Topic B, Lesson 7: Student Version (797.09 KB)					
		https://www.engageny.org/file/112376/download/geometry-m1-topic-b-lesson-7-student.docx?token=p2dHSCBH	Geometry Module 1, Topic B, Lesson 7: Student Version (391.13 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-b-lesson-8							
		https://www.engageny.org/file/57131/download/geometry-m1-topic-b-lesson-8-student.pdf?token=v3-zyyvU	Geometry Module 1, Topic B, Lesson 8: Student Version (779.45 KB)					
		https://www.engageny.org/file/57136/download/geometry-m1-topic-b-lesson-8-teacher.pdf?token=mt0MyRg6	Geometry Module 1, Topic B, Lesson 8: Teacher Version (801.84 KB)					
		https://www.engageny.org/file/57141/download/geometry-m1-topic-b-lesson-8-student.docx?token=geYeE_-L	Geometry Module 1, Topic B, Lesson 8: Student Version (373.47 KB)					
		https://www.engageny.org/file/57146/download/geometry-m1-topic-b-lesson-8-teacher.docx?token=L_L5NXLA	Geometry Module 1, Topic B, Lesson 8: Teacher Version (416.35 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-b-lesson-9							
		https://www.engageny.org/file/57156/download/geometry-m1-topic-b-lesson-9-student.pdf?token=0Y1oX2wq	Geometry Module 1, Topic B, Lesson 9: Student Version (675.92 KB)					
		https://www.engageny.org/file/57161/download/geometry-m1-topic-b-lesson-9-teacher.pdf?token=aE29eis0	Geometry Module 1, Topic B, Lesson 9: Teacher Version (941.31 KB)					
		https://www.engageny.org/file/57166/download/geometry-m1-topic-b-lesson-9-student.docx?token=78dJkKa0	Geometry Module 1, Topic B, Lesson 9: Student Version (323.1 KB)					
		https://www.engageny.org/file/57171/download/geometry-m1-topic-b-lesson-9-teacher.docx?token=nTKs-2Z7	Geometry Module 1, Topic B, Lesson 9: Teacher Version (555.99 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-b-lesson-10							
		https://www.engageny.org/file/57181/download/geometry-m1-topic-b-lesson-10-student.pdf?token=rkaCnwNH	Geometry Module 1, Topic B, Lesson 10: Student Version (627.56 KB)					
		https://www.engageny.org/file/57186/download/geometry-m1-topic-b-lesson-10-teacher.pdf?token=CC3QoLPZ	Geometry Module 1, Topic B, Lesson 10: Teacher Version (940.5 KB)					
		https://www.engageny.org/file/57191/download/geometry-m1-topic-b-lesson-10-student.docx?token=l0wFs2jZ	Geometry Module 1, Topic B, Lesson 10: Student Version (276.86 KB)					
		https://www.engageny.org/file/57196/download/geometry-m1-topic-b-lesson-10-teacher.docx?token=zoVsuPO7	Geometry Module 1, Topic B, Lesson 10: Teacher Version (586.89 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-b-lesson-11							
		https://www.engageny.org/file/57206/download/geometry-m1-topic-b-lesson-11-student.pdf?token=O_YFhnlb	Geometry Module 1, Topic B, Lesson 11: Student Version (661.74 KB)					
		https://www.engageny.org/file/57211/download/geometry-m1-topic-b-lesson-11-teacher.pdf?token=18_MJhMX	Geometry Module 1, Topic B, Lesson 11: Teacher Version (882.56 KB)					
		https://www.engageny.org/file/57216/download/geometry-m1-topic-b-lesson-11-student.docx?token=eDsCZNh0	Geometry Module 1, Topic B, Lesson 11: Student Version (205.64 KB)					
		https://www.engageny.org/file/57221/download/geometry-m1-topic-b-lesson-11-teacher.docx?token=lOMEe86T	Geometry Module 1, Topic B, Lesson 11: Teacher Version (339.46 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-c-lesson-12							
		https://www.engageny.org/file/57231/download/geometry-m1-topic-c-lesson-12-student.pdf?token=_YEz2S5j	Geometry Module 1, Topic C, Lesson 12: Student Version (678.12 KB)					
		https://www.engageny.org/file/57236/download/geometry-m1-topic-c-lesson-12-teacher.pdf?token=BC7vFVW9	Geometry Module 1, Topic C, Lesson 12: Teacher Version (722.88 KB)					
		https://www.engageny.org/file/57241/download/geometry-m1-topic-c-lesson-12-student.docx?token=5mFWUICU	Geometry Module 1, Topic C, Lesson 12: Student Version (254.1 KB)					
		https://www.engageny.org/file/57246/download/geometry-m1-topic-c-lesson-12-teacher.docx?token=GLQdWyIQ	Geometry Module 1, Topic C, Lesson 12: Teacher Version (292.43 KB)					
		https://www.engageny.org/file/112381/download/geometry-m1-topic-c-lesson-12-teacher-supplement.pdf?token=erAeCVcC	Geometry Module 1, Topic C, Lesson 12: Teacher Supplement (344.48 KB)					
		https://www.engageny.org/file/112386/download/geometry-m1-topic-c-lesson-12-teacher-supplement.docx?token=eiTYavwC	Geometry Module 1, Topic C, Lesson 12: Teacher Supplement (381.98 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-c-lesson-13							
		https://www.engageny.org/file/57256/download/geometry-m1-topic-c-lesson-13-student.pdf?token=097X0lT6	Geometry Module 1, Topic C, Lesson 13: Student Version (702.57 KB)					
		https://www.engageny.org/file/57261/download/geometry-m1-topic-c-lesson-13-teacher.pdf?token=FcMfWoDX	Geometry Module 1, Topic C, Lesson 13: Teacher Version (825.93 KB)					
		https://www.engageny.org/file/57266/download/geometry-m1-topic-c-lesson-13-student.docx?token=761HDTyi	Geometry Module 1, Topic C, Lesson 13: Student Version (317.8 KB)					
		https://www.engageny.org/file/57271/download/geometry-m1-topic-c-lesson-13-teacher.docx?token=VurBEh05	Geometry Module 1, Topic C, Lesson 13: Teacher Version (449.7 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-c-lesson-14							
		https://www.engageny.org/file/57281/download/geometry-m1-topic-c-lesson-14-student.pdf?token=L-eU76By	Geometry Module 1, Topic C, Lesson 14: Student Version (717.53 KB)					
		https://www.engageny.org/file/57286/download/geometry-m1-topic-c-lesson-14-teacher.pdf?token=Sa7ulVEj	Geometry Module 1, Topic C, Lesson 14: Teacher Version (951.02 KB)					
		https://www.engageny.org/file/57291/download/geometry-m1-topic-c-lesson-14-student.docx?token=SeGKsWM0	Geometry Module 1, Topic C, Lesson 14: Student Version (372.38 KB)					
		https://www.engageny.org/file/57296/download/geometry-m1-topic-c-lesson-14-teacher.docx?token=UDAl3uBD	Geometry Module 1, Topic C, Lesson 14: Teacher Version (669.62 KB)					
	https://www.engageny.org/resource/geometry-module-1-topic-c-lesson-15							
		https://www.engageny.org/file/57306/download/geometry-m1-topic-c-lesson-15-student.pdf?token=uX08saGS	Geometry Module 1, Topic C, Lesson 15: Student Version (691.09 KB)					
		https://www.engageny.org/file/57311/download/geometry-m1-topic-c-lesson-15-teacher.pdf?token=6Fi4IXbs	Geometry Module 1, Topic C, Lesson 15: Teacher Version (757.51 KB)					
